submission_date,state,tot_cases,tot_death
2021/08/22,VA,741714,11686
2021/08/22,NC,1160459,14498
2021/08/22,OK,530712,7794
2021/08/22,MT,122748,1757
2021/08/22,VT,25213,261
2021/08/22,MI,1043529,21395
2021/08/22,AZ,986082,18600
2021/08/22,MS,413498,8047
2021/08/22,PA,1273163,28076
2021/08/21,TN,983162,13167
2021/08/21,FL,3061647,46534
2021/08/21,UT,452561,2576
2021/08/21,NH,104814,1398
2021/08/21,MI,1042101,21394
2021/08/21,MN,634111,7854
2021/08/21,KY,542295,8412
2021/08/21,MS,411081,8019
2021/08/21,CO,601907,7070
2021/08/21,MO,738025,10205
2021/08/21,NC,1154947,14453
2021/08/21,MD,486473,9940
2021/08/21,WY,70967,809
2021/08/21,IL,1485440,26239
2021/08/21,OH,1178792,20689
2021/08/21,NM,224528,4470
2021/08/21,SC,688639,10259
2021/08/21,VA,739243,11680
2021/08/21,NY,1216034,20148
2021/08/21,WV,178361,3010
2021/08/21,IN,819949,14256
2021/08/21,WA,531239,6365
2021/08/21,VT,25082,260
2021/08/21,ID,213295,2289
2021/08/21,MA,744873,18176
2021/08/21,IA,395951,6226
2021/08/21,NJ,1072856,26750
2021/08/21,SD,128405,2057
2021/08/21,KS,356990,5494
2021/08/21,LA,653544,11937
2021/08/21,OR,254532,3020
2021/08/21,CA,4276720,64585
2021/08/21,AL,659435,12714
2021/08/21,RI,159587,2757
2021/08/21,NV,379722,6288
2021/08/21,PA,1271038,28075
2021/08/21,CT,366374,8337
2021/08/21,ME,73659,924
2021/08/21,ND,114747,1551
2021/08/21,AK,79830,406
2021/08/21,HI,53153,560
2021/08/21,MT,122533,1756
2021/08/21,AR,434027,6645
2021/08/21,DE,116461,1854
2021/08/21,TX,3433281,53928
2021/08/21,OK,529038,7779
2021/08/21,NE,237990,2302
2021/08/21,WI,715703,8369
2021/08/21,AZ,982775,18597
2021/08/21,GA,1314108,22220
2021/08/20,RI,159278,2754
2021/08/20,WY,70671,809
2021/08/20,CT,365856,8337
2021/08/20,NV,378700,6280
2021/08/20,ID,212939,2283
2021/08/20,CO,600148,7067
2021/08/20,NC,1148395,14396
2021/08/20,MI,1040673,21393
2021/08/20,HI,52401,559
2021/08/20,ND,114690,1551
2021/08/20,AK,79479,406
2021/08/20,MT,122318,1755
2021/08/20,WA,528453,6356
2021/08/20,SD,128295,2057
2021/08/20,FL,3043691,46159
2021/08/20,KS,356065,5494
2021/08/20,GA,1307084,22199
2021/08/20,WV,177533,3008
2021/08/20,UT,451655,2572
2021/08/20,VA,736772,11674
2021/08/20,WI,714600,8368
2021/08/20,NJ,1070698,26739
2021/08/20,MN,633556,7853
2021/08/20,KY,538379,8374
2021/08/20,MD,485978,9938
2021/08/20,IN,817149,14221
2021/08/20,IA,395167,6226
2021/08/20,MA,743735,18175
2021/08/20,OH,1175340,20689
2021/08/20,MS,408665,8005
2021/08/20,AZ,979580,18561
2021/08/20,AR,431507,6614
2021/08/20,DE,116073,1851
2021/08/20,SC,683831,10229
2021/08/20,MO,736192,10202
2021/08/20,VT,24955,260
2021/08/20,OR,252977,3012
2021/08/20,NM,223796,4470
2021/08/20,CA,4263107,64503
2021/08/20,ME,73653,923
2021/08/20,TX,3411118,53738
2021/08/20,NE,237702,2302
2021/08/20,TN,976780,13142
2021/08/20,IL,1482369,26223
2021/08/20,LA,649915,11918
2021/08/20,NH,104571,1397
2021/08/20,AL,656187,12659
2021/08/20,PA,1268311,28059
2021/08/20,OK,527364,7764
2021/08/20,NY,1213128,20135
2021/08/19,NC,1141707,14358
2021/08/19,OR,250835,2994
2021/08/19,NH,104263,1397
2021/08/19,MS,406249,7991
2021/08/19,TX,3393841,53564
2021/08/19,PA,1265865,28040
2021/08/19,AL,650723,12596
2021/08/19,IL,1477465,26197
2021/08/19,NY,1210346,20123
2021/08/19,AZ,976471,18508
2021/08/19,CA,4248391,64383
2021/08/19,MI,1038698,21369
2021/08/19,TN,969648,13096
2021/08/19,AK,79038,404
2021/08/19,KY,534172,8341
2021/08/19,AR,429100,6581
2021/08/19,MA,742202,18169
2021/08/19,MD,484847,9922
2021/08/19,NJ,1067758,26731
2021/08/19,OH,1171557,20648
2021/08/19,NV,377493,6259
2021/08/19,MT,121849,1752
2021/08/19,ID,212327,2281
2021/08/19,IA,394068,6226
2021/08/19,OK,524376,7741
2021/08/19,RI,158943,2754
2021/08/19,HI,51565,555
2021/08/19,NE,236749,2302
2021/08/19,VA,734079,11647
2021/08/19,NM,222927,4461
2021/08/19,WI,712751,8356
2021/08/19,SC,678419,10195
2021/08/19,DE,115665,1851
2021/08/19,GA,1297503,22151
2021/08/19,WY,70150,809
2021/08/19,CT,365425,8330
2021/08/19,CO,598362,7056
2021/08/19,IN,813046,14207
2021/08/19,VT,24840,260
2021/08/19,WV,176608,3001
2021/08/19,KS,354727,5456
2021/08/19,WA,524670,6330
2021/08/19,MN,631858,7843
2021/08/19,FL,3021531,45750
2021/08/19,MO,733759,10185
2021/08/19,ND,114481,1550
2021/08/19,SD,127991,2057
2021/08/19,ME,73461,921
2021/08/19,UT,450539,2563
2021/08/19,LA,643993,11851
2021/08/18,VT,24687,259
2021/08/18,WI,710975,8353
2021/08/18,OR,247866,2975
2021/08/18,MN,630512,7835
2021/08/18,RI,158588,2750
2021/08/18,HI,50821,551
2021/08/18,TN,963141,13045
2021/08/18,NE,236325,2302
2021/08/18,TX,3380120,53370
2021/08/18,OH,1168111,20648
2021/08/18,WV,175638,2997
2021/08/18,NJ,1065736,26721
2021/08/18,IN,809545,14191
2021/08/18,GA,1287667,22103
2021/08/18,LA,638443,11793
2021/08/18,FL,2997448,45369
2021/08/18,ID,211532,2280
2021/08/18,UT,449259,2549
2021/08/18,NH,103989,1396
2021/08/18,SD,127696,2056
2021/08/18,NM,221960,4457
2021/08/18,MD,483641,9916
2021/08/18,NY,1207588,20111
2021/08/18,ND,114179,1549
2021/08/18,AK,78407,404
2021/08/18,CA,4225740,64291
2021/08/18,VA,731287,11638
2021/08/18,IA,392970,6226
2021/08/18,KY,529134,8304
2021/08/18,MI,1035827,21353
2021/08/18,PA,1261976,28018
2021/08/18,ME,73269,921
2021/08/18,AZ,972925,18504
2021/08/18,OK,521525,7719
2021/08/18,KS,353390,5456
2021/08/18,CO,596711,7055
2021/08/18,AR,425551,6565
2021/08/18,SC,675057,10152
2021/08/18,IL,1474285,26182
2021/08/18,CT,364891,8307
2021/08/18,MO,730985,10168
2021/08/18,MA,740626,18165
2021/08/18,MS,401201,7937
2021/08/18,DE,115236,1849
2021/08/18,WY,69844,809
2021/08/18,WA,520733,6297
2021/08/18,NV,376080,6248
2021/08/18,MT,121382,1749
2021/08/18,NC,1134723,14321
2021/08/18,AL,646272,12539
2021/08/17,UT,447771,2537
2021/08/17,GA,1279653,22060
2021/08/17,IN,806094,14166
2021/08/17,NY,1204930,20096
2021/08/17,NE,235679,2302
2021/08/17,IL,1470452,26144
2021/08/17,KS,351886,5394
2021/08/17,MA,739047,18154
2021/08/17,KY,524980,8275
2021/08/17,NJ,1064059,26715
2021/08/17,WI,709290,8336
2021/08/17,AZ,970523,18467
2021/08/17,WY,69356,809
2021/08/17,DE,114912,1840
2021/08/17,WV,174818,2990
2021/08/17,TX,3354048,53196
2021/08/17,AK,77774,400
2021/08/17,ME,73087,909
2021/08/17,TN,957742,13018
2021/08/17,FL,2973365,45007
2021/08/17,VT,24596,257
2021/08/17,AL,642479,12461
2021/08/17,HI,50180,549
2021/08/17,WA,517214,6269
2021/08/17,MS,396394,7931
2021/08/17,MN,629354,7830
2021/08/17,MO,727564,10161
2021/08/17,LA,631837,11706
2021/08/17,NC,1128632,14265
2021/08/17,ND,113925,1548
2021/08/17,NM,221086,4453
2021/08/17,MD,482581,9907
2021/08/17,SC,671487,10126
2021/08/17,CA,4211423,64201
2021/08/17,VA,728523,11632
2021/08/17,SD,127320,2055
2021/08/17,OH,1164808,20648
2021/08/17,PA,1259790,27993
2021/08/17,OK,519023,7703
2021/08/17,MT,120946,1743
2021/08/17,CT,364298,8304
2021/08/17,MI,1034363,21328
2021/08/17,AR,422866,6539
2021/08/17,OR,245758,2964
2021/08/17,NV,374651,6223
2021/08/17,RI,158248,2750
2021/08/17,CO,594539,7047
2021/08/17,NH,103733,1396
2021/08/17,IA,391974,6210
2021/08/17,ID,210315,2258
2021/08/16,SC,669146,10118
2021/08/16,CO,593425,7041
2021/08/16,WA,514884,6248
2021/08/16,TN,954036,12986
2021/08/16,AK,77343,395
2021/08/16,WY,68944,793
2021/08/16,AZ,967862,18464
2021/08/16,NM,220340,4449
2021/08/16,MA,737579,18148
2021/08/16,MI,1032520,21304
2021/08/16,ND,113673,1548
2021/08/16,OH,1161573,20614
2021/08/16,NY,1202885,20086
2021/08/16,NH,103462,1395
2021/08/16,MT,120325,1736
2021/08/16,NE,235067,2302
2021/08/16,CA,4201675,64194
2021/08/16,NV,373649,6190
2021/08/16,DE,114770,1838
2021/08/16,IL,1466813,26123
2021/08/16,MS,392309,7931
2021/08/16,MD,481569,9899
2021/08/16,MN,626310,7827
2021/08/16,UT,446808,2537
2021/08/16,HI,49727,549
2021/08/16,WV,174179,2988
2021/08/16,PA,1257246,27966
2021/08/16,AR,420663,6498
2021/08/16,WI,707327,8324
2021/08/16,SD,126925,2053
2021/08/16,GA,1272014,22014
2021/08/16,VT,24543,257
2021/08/16,KS,350384,5394
2021/08/16,TX,3329808,53100
2021/08/16,NC,1123793,14221
2021/08/16,MO,724496,10152
2021/08/16,CT,363417,8307
2021/08/16,NJ,1062238,26696
2021/08/16,OR,242843,2949
2021/08/16,IN,803403,14137
2021/08/16,FL,2949932,44651
2021/08/16,RI,157877,2750
2021/08/16,KY,521326,8251
2021/08/16,ME,72896,908
2021/08/16,IA,390978,6210
2021/08/16,OK,516663,7680
2021/08/16,LA,628146,11584
2021/08/16,ID,209411,2251
2021/08/16,AL,637864,12410
2021/08/16,VA,725971,11625
2021/08/15,ID,208956,2247
2021/08/15,IL,1463771,26112
2021/08/15,WY,68718,793
2021/08/15,AR,419807,6467
2021/08/15,RI,157715,2750
2021/08/15,NV,372808,6180
2021/08/15,NM,219749,4444
2021/08/15,TX,3323973,53091
2021/08/15,OR,241383,2943
2021/08/15,CA,4190238,64183
2021/08/15,NC,1120238,14181
2021/08/15,GA,1265547,22002
2021/08/15,MS,388986,7915
2021/08/15,MN,625823,7824
2021/08/15,FL,2928279,44330
2021/08/15,IN,801179,14137
2021/08/15,AK,77009,395
2021/08/15,IA,390391,6210
2021/08/15,UT,445999,2533
2021/08/15,WI,706503,8322
2021/08/15,SC,665872,10099
2021/08/15,NE,234398,2302
2021/08/15,MA,736546,18146
2021/08/15,KS,349564,5391
2021/08/15,NY,1200816,20080
2021/08/15,CO,592726,7036
2021/08/15,TN,951259,12967
2021/08/15,PA,1255967,27966
2021/08/15,LA,623688,11561
2021/08/15,KY,519280,8226
2021/08/15,WV,173543,2984
2021/08/15,AL,633845,12353
2021/08/15,SD,126864,2052
2021/08/15,MD,479952,9891
2021/08/15,ND,113330,1545
2021/08/15,NJ,1060934,26695
2021/08/15,AZ,965462,18464
2021/08/15,OK,514705,7665
2021/08/15,MI,1031222,21290
2021/08/15,WA,512354,6245
2021/08/15,MT,120170,1734
2021/08/15,MO,722399,10028
2021/08/15,VT,24486,257
2021/08/15,ME,72769,906
2021/08/15,HI,49205,549
2021/08/15,VA,724022,11621
2021/08/15,CT,362890,8307
2021/08/15,DE,114486,1838
2021/08/15,NH,103275,1395
2021/08/15,OH,1159759,20614
2021/08/14,MI,1029926,21287
2021/08/14,OK,512748,7656
2021/08/14,OH,1157782,20614
2021/08/14,MD,479517,9889
2021/08/14,IL,1460729,26102
2021/08/14,OR,239923,2939
2021/08/14,ND,113277,1545
2021/08/14,DE,114187,1838
2021/08/14,NV,371967,6170
2021/08/14,MN,625337,7823
2021/08/14,SD,126805,2052
2021/08/14,SC,661741,10093
2021/08/14,CT,362363,8307
2021/08/14,RI,157485,2749
2021/08/14,KS,348746,5388
2021/08/14,NY,1198595,20069
2021/08/14,NE,234223,2302
2021/08/14,UT,445192,2529
2021/08/14,AR,418290,6445
2021/08/14,PA,1253869,27966
2021/08/14,ID,208505,2246
2021/08/14,CA,4176766,64138
2021/08/14,AL,631491,12310
2021/08/14,NC,1115343,14148
2021/08/14,LA,619232,11540
2021/08/14,HI,48376,545
2021/08/14,KY,516637,8202
2021/08/14,GA,1259081,21990
2021/08/14,FL,2911127,44012
2021/08/14,NJ,1059660,26692
2021/08/14,MS,386371,7914
2021/08/14,NH,103088,1395
2021/08/14,WA,509824,6242
2021/08/14,MA,735516,18144
2021/08/14,AZ,962410,18462
2021/08/14,ME,72645,905
2021/08/14,IN,798956,14137
2021/08/14,WI,705680,8322
2021/08/14,AK,76676,395
2021/08/14,VA,722075,11618
2021/08/14,NM,219159,4444
2021/08/14,TN,946395,12963
2021/08/14,TX,3318801,53048
2021/08/14,IA,389807,6210
2021/08/14,VT,24368,257
2021/08/14,WY,68495,793
2021/08/14,MO,721025,10028
2021/08/14,WV,172910,2982
2021/08/14,CO,591838,7034
2021/08/14,MT,120017,1732
2021/08/13,TN,940853,12941
2021/08/13,WI,704857,8322
2021/08/13,NE,234020,2302
2021/08/13,MS,383759,7912
2021/08/13,PA,1251646,27957
2021/08/13,GA,1252615,21978
2021/08/13,AR,416173,6432
2021/08/13,NV,371126,6160
2021/08/13,IL,1457687,26092
2021/08/13,KS,347928,5385
2021/08/13,NC,1109470,14117
2021/08/13,MI,1028630,21284
2021/08/13,KY,513841,8181
2021/08/13,MO,719278,10027
2021/08/13,UT,444385,2525
2021/08/13,WY,68272,793
2021/08/13,FL,2894782,43672
2021/08/13,CO,590462,7032
2021/08/13,LA,614776,11519
2021/08/13,ME,72521,904
2021/08/13,VT,24273,257
2021/08/13,VA,720128,11615
2021/08/13,HI,47612,544
2021/08/13,WA,507294,6239
2021/08/13,IN,796733,14121
2021/08/13,MT,119864,1730
2021/08/13,NJ,1057096,26681
2021/08/13,MA,734486,18142
2021/08/13,AL,628235,12246
2021/08/13,NY,1196273,20060
2021/08/13,WV,172277,2980
2021/08/13,IA,389223,6210
2021/08/13,MN,624851,7822
2021/08/13,DE,113853,1837
2021/08/13,CA,4162287,64098
2021/08/13,RI,157167,2748
2021/08/13,ND,113225,1545
2021/08/13,OR,238463,2935
2021/08/13,SD,126746,2052
2021/08/13,TX,3292180,52931
2021/08/13,CT,361836,8307
2021/08/13,NM,218569,4444
2021/08/13,SC,657879,10045
2021/08/13,NH,102901,1395
2021/08/13,MD,479083,9887
2021/08/13,OK,510791,7647
2021/08/13,ID,208054,2245
2021/08/13,AZ,958992,18435
2021/08/13,OH,1155322,20614
2021/08/13,AK,76343,395
2021/08/12,TN,936259,12912
2021/08/12,AR,413150,6396
2021/08/12,HI,46463,543
2021/08/12,AL,624640,12186
2021/08/12,CO,589343,7023
2021/08/12,WY,67957,793
2021/08/12,NM,217773,4439
2021/08/12,CT,361294,8307
2021/08/12,RI,156800,2746
2021/08/12,KY,510474,8155
2021/08/12,NJ,1055252,26672
2021/08/12,MA,733188,18131
2021/08/12,LA,607228,11462
2021/08/12,TX,3278469,52787
2021/08/12,DE,113582,1837
2021/08/12,ID,207274,2236
2021/08/12,IL,1454208,26075
2021/08/12,VA,717826,11599
2021/08/12,WI,702736,8317
2021/08/12,OH,1152590,20580
2021/08/12,CA,4148188,64037
2021/08/12,MD,478067,9878
2021/08/12,NH,102659,1394
2021/08/12,KS,346432,5357
2021/08/12,WA,504132,6215
2021/08/12,AZ,955767,18412
2021/08/12,SC,653283,10029
2021/08/12,WV,171847,2977
2021/08/12,AK,76030,395
2021/08/12,OR,236698,2928
2021/08/12,UT,443488,2521
2021/08/12,FL,2872595,43367
2021/08/12,IA,388248,6210
2021/08/12,VT,24171,257
2021/08/12,ME,72332,904
2021/08/12,MN,623527,7816
2021/08/12,SD,126607,2051
2021/08/12,ND,113063,1545
2021/08/12,PA,1249626,27941
2021/08/12,OK,508834,7638
2021/08/12,NV,369846,6120
2021/08/12,NC,1103324,14081
2021/08/12,NY,1193699,20052
2021/08/12,MI,1026937,21264
2021/08/12,GA,1245399,21929
2021/08/12,MS,381147,7900
2021/08/12,NE,233414,2299
2021/08/12,IN,794077,14109
2021/08/12,MO,716195,10002
2021/08/12,MT,119519,1729
2021/08/11,KS,344937,5357
2021/08/11,WV,171202,2974
2021/08/11,MN,622216,7808
2021/08/11,VT,24023,256
2021/08/11,MA,731821,18121
2021/08/11,MS,376124,7890
2021/08/11,AZ,952797,18406
2021/08/11,GA,1238383,21894
2021/08/11,IL,1451094,26048
2021/08/11,TN,930658,12892
2021/08/11,AL,620716,12150
2021/08/11,SD,126454,2051
2021/08/11,OK,506020,7631
2021/08/11,AK,75654,392
2021/08/11,MO,713113,10002
2021/08/11,KY,507021,8139
2021/08/11,VA,715556,11583
2021/08/11,ME,72119,903
2021/08/11,PA,1247315,27925
2021/08/11,WI,701110,8314
2021/08/11,IA,387273,6210
2021/08/11,NM,216494,4435
2021/08/11,NV,368625,6096
2021/08/11,CT,360552,8297
2021/08/11,NH,102353,1393
2021/08/11,CO,587707,7013
2021/08/11,HI,45920,542
2021/08/11,MT,119123,1726
2021/08/11,MI,1025003,21252
2021/08/11,IN,790926,14103
2021/08/11,MD,477117,9873
2021/08/11,DE,113251,1836
2021/08/11,FL,2846863,43055
2021/08/11,OR,234393,2920
2021/08/11,LA,601941,11408
2021/08/11,SC,649965,10017
2021/08/11,AR,410832,6366
2021/08/11,WA,500434,6204
2021/08/11,CA,4137738,63976
2021/08/11,UT,442245,2518
2021/08/11,OH,1149318,20580
2021/08/11,NJ,1053398,26665
2021/08/11,NE,232927,2290
2021/08/11,WY,67582,793
2021/08/11,ID,206523,2236
2021/08/11,ND,112894,1545
2021/08/11,TX,3263283,52667
2021/08/11,RI,156491,2746
2021/08/11,NC,1096662,14050
2021/08/11,NY,1191255,20039
2021/08/10,PA,1245467,27914
2021/08/10,MN,620591,7798
2021/08/10,ND,112744,1543
2021/08/10,HI,45460,540
2021/08/10,NJ,1051712,26659
2021/08/10,OR,232436,2912
2021/08/10,IL,1447161,26034
2021/08/10,NH,102205,1391
2021/08/10,IN,788468,14084
2021/08/10,CA,4127813,64328
2021/08/10,NE,232425,2290
2021/08/10,WA,497349,6187
2021/08/10,MS,371712,7870
2021/08/10,ID,205787,2226
2021/08/10,WV,170656,2972
2021/08/10,OH,1145925,20580
2021/08/10,DE,113090,1836
2021/08/10,OK,503552,7618
2021/08/10,NM,215781,4428
2021/08/10,MD,476070,9870
2021/08/10,UT,441131,2511
2021/08/10,ME,71883,901
2021/08/10,VT,23938,255
2021/08/10,KY,503778,8123
2021/08/10,MA,730381,18112
2021/08/10,NV,367709,6080
2021/08/10,GA,1231425,21862
2021/08/10,AZ,950827,18400
2021/08/10,TN,926567,12885
2021/08/10,TX,3245115,52555
2021/08/10,VA,713195,11581
2021/08/10,IA,386414,6193
2021/08/10,MT,118754,1726
2021/08/10,SC,647197,10001
2021/08/10,FL,2823076,42761
2021/08/10,CT,359638,8297
2021/08/10,NC,1091196,14018
2021/08/10,SD,126330,2050
2021/08/10,AL,616542,12100
2021/08/10,WI,699551,8311
2021/08/10,WY,67326,793
2021/08/10,MI,1023273,21233
2021/08/10,AR,407892,6346
2021/08/10,RI,156180,2746
2021/08/10,NY,1189064,20028
2021/08/10,MO,709533,9982
2021/08/10,KS,343566,5322
2021/08/10,LA,596534,11353
2021/08/10,CO,586396,7010
2021/08/10,AK,75295,392
2021/08/09,AK,75056,391
2021/08/09,LA,590446,11260
2021/08/09,AZ,948245,18388
2021/08/09,MN,618906,7791
2021/08/09,CO,585584,6998
2021/08/09,NJ,1050083,26650
2021/08/09,KY,501277,8107
2021/08/09,SC,644938,9990
2021/08/09,PA,1243368,27903
2021/08/09,RI,155966,2746
2021/08/09,IL,1444211,26023
2021/08/09,GA,1224480,21831
2021/08/09,MA,729047,18098
2021/08/09,FL,2798449,42465
2021/08/09,OK,501353,7596
2021/08/09,HI,45041,540
2021/08/09,WA,495338,6177
2021/08/09,WI,697781,8306
2021/08/09,UT,440497,2503
2021/08/09,DE,112967,1835
2021/08/09,MS,368549,7857
2021/08/09,VT,23861,255
2021/08/09,NH,102117,1389
2021/08/09,NE,231936,2290
2021/08/09,OR,230103,2903
2021/08/09,MD,475184,9869
2021/08/09,CT,359363,8296
2021/08/09,CA,4118188,64318
2021/08/09,IA,385556,6193
2021/08/09,MT,118270,1723
2021/08/09,NC,1086811,13999
2021/08/09,TN,922928,12844
2021/08/09,NM,215098,4423
2021/08/09,IN,786272,14057
2021/08/09,NY,1187342,20020
2021/08/09,WY,67026,786
2021/08/09,VA,711078,11578
2021/08/09,AR,405272,6322
2021/08/09,NV,366584,6040
2021/08/09,AL,612633,12065
2021/08/09,WV,170199,2972
2021/08/09,ID,205033,2224
2021/08/09,KS,342196,5322
2021/08/09,SD,126207,2050
2021/08/09,MI,1021681,21228
2021/08/09,MO,705320,9970
2021/08/09,TX,3227531,52471
2021/08/09,OH,1143599,20556
2021/08/09,ME,71666,901
2021/08/09,ND,112560,1542
2021/08/08,MD,473969,9857
2021/08/08,CA,4107763,64312
2021/08/08,PA,1242271,27902
2021/08/08,RI,155831,2746
2021/08/08,MT,118140,1722
2021/08/08,CO,584925,6990
2021/08/08,CT,358932,8296
2021/08/08,ND,112336,1542
2021/08/08,ID,204717,2221
2021/08/08,AZ,946054,18388
2021/08/08,MI,1021587,21227
2021/08/08,VT,23773,255
2021/08/08,IN,784622,14057
2021/08/08,SC,642414,9980
2021/08/08,NE,231396,2290
2021/08/08,WI,696933,8304
2021/08/08,GA,1220131,21820
2021/08/08,MN,618532,7789
2021/08/08,KY,499793,8084
2021/08/08,NM,214663,4423
2021/08/08,KS,341305,5313
2021/08/08,MO,702924,9828
2021/08/08,WV,169852,2969
2021/08/08,AR,404277,6301
2021/08/08,IL,1441591,26010
2021/08/08,TX,3225082,52463
2021/08/08,MS,365061,7856
2021/08/08,DE,112772,1835
2021/08/08,IA,385035,6193
2021/08/08,SD,126084,2050
2021/08/08,WA,493104,6174
2021/08/08,HI,44609,539
2021/08/08,NC,1083780,13981
2021/08/08,LA,584929,11242
2021/08/08,NJ,1049222,26650
2021/08/08,UT,439823,2500
2021/08/08,NY,1185661,20014
2021/08/08,OR,229035,2897
2021/08/08,NH,101964,1389
2021/08/08,MA,728161,18097
2021/08/08,ME,71485,901
2021/08/08,WY,66835,786
2021/08/08,AK,74784,390
2021/08/08,NV,365580,6027
2021/08/08,OH,1142330,20556
2021/08/08,FL,2778059,42181
2021/08/08,OK,499683,7584
2021/08/08,VA,709532,11573
2021/08/08,AL,608835,12021
2021/08/08,TN,920769,12838
2021/08/07,VA,707990,11571
2021/08/07,WV,169507,2967
2021/08/07,CT,358504,8296
2021/08/07,FL,2762822,41945
2021/08/07,AR,402908,6290
2021/08/07,CA,4094492,64276
2021/08/07,MT,118011,1722
2021/08/07,UT,439151,2497
2021/08/07,NJ,1048053,26645
2021/08/07,NH,101813,1389
2021/08/07,MN,618160,7788
2021/08/07,TX,3219300,52435
2021/08/07,NE,231248,2290
2021/08/07,IL,1438972,26001
2021/08/07,HI,43977,539
2021/08/07,NM,214228,4423
2021/08/07,WY,66644,786
2021/08/07,IN,782974,14057
2021/08/07,OK,498015,7575
2021/08/07,OH,1140917,20556
2021/08/07,AK,74514,390
2021/08/07,ND,112310,1542
2021/08/07,KS,340416,5306
2021/08/07,RI,155636,2744
2021/08/07,TN,918179,12835
2021/08/07,IA,384516,6193
2021/08/07,DE,112558,1835
2021/08/07,AL,604309,11978
2021/08/07,MA,727278,18096
2021/08/07,LA,579416,11226
2021/08/07,OR,227967,2893
2021/08/07,CO,584027,6984
2021/08/07,ME,71306,901
2021/08/07,SC,639273,9973
2021/08/07,MD,473542,9853
2021/08/07,WI,696089,8302
2021/08/07,NC,1079999,13963
2021/08/07,MS,362755,7854
2021/08/07,SD,125961,2050
2021/08/07,MO,701602,9828
2021/08/07,NV,364577,6016
2021/08/07,PA,1241031,27902
2021/08/07,ID,204404,2219
2021/08/07,KY,498153,8072
2021/08/07,GA,1215785,21811
2021/08/07,WA,490872,6171
2021/08/07,VT,23726,254
2021/08/07,AZ,943415,18376
2021/08/07,MI,1021305,21226
2021/08/07,NY,1183888,20009
2021/08/06,HI,43377,537
2021/08/06,PA,1239370,27898
2021/08/06,FL,2743354,41689
2021/08/06,KS,339527,5299
2021/08/06,MI,1020843,21226
2021/08/06,OK,496347,7566
2021/08/06,MN,617788,7787
2021/08/06,OR,226899,2889
2021/08/06,TN,913649,12827
2021/08/06,GA,1211439,21802
2021/08/06,DE,112298,1833
2021/08/06,KY,495703,8061
2021/08/06,NE,231097,2290
2021/08/06,ND,112285,1542
2021/08/06,NY,1181447,20002
2021/08/06,IA,383997,6193
2021/08/06,NV,363574,6005
2021/08/06,RI,155402,2744
2021/08/06,MS,360452,7844
2021/08/06,CA,4081576,64243
2021/08/06,AL,603999,11940
2021/08/06,NH,101662,1389
2021/08/06,CO,582923,6978
2021/08/06,WV,169162,2965
2021/08/06,MD,473116,9849
2021/08/06,NJ,1046514,26636
2021/08/06,AR,400275,6269
2021/08/06,ID,204091,2217
2021/08/06,IN,781326,14047
2021/08/06,MO,699834,9827
2021/08/06,AK,74244,390
2021/08/06,SD,125838,2050
2021/08/06,VT,23637,252
2021/08/06,WY,66453,786
2021/08/06,IL,1436353,25992
2021/08/06,OH,1138600,20556
2021/08/06,SC,635665,9958
2021/08/06,LA,573903,11210
2021/08/06,AZ,940762,18342
2021/08/06,WI,695245,8300
2021/08/06,NC,1074935,13945
2021/08/06,TX,3199220,52370
2021/08/06,MT,117882,1722
2021/08/06,MA,726395,18095
2021/08/06,ME,71304,901
2021/08/06,CT,358076,8296
2021/08/06,WA,488640,6168
2021/08/06,UT,438479,2494
2021/08/06,NM,213793,4423
2021/08/06,VA,706448,11569
2021/08/05,AL,600116,11910
2021/08/05,ME,71141,901
2021/08/05,TX,3180107,52297
2021/08/05,IN,779317,14038
2021/08/05,GA,1205434,21767
2021/08/05,KY,493021,8045
2021/08/05,WI,693933,8305
2021/08/05,SD,125715,2050
2021/08/05,PA,1237659,27890
2021/08/05,WV,168733,2961
2021/08/05,NE,230658,2289
2021/08/05,OH,1136934,20530
2021/08/05,MN,616784,7781
2021/08/05,VT,23557,252
2021/08/05,NY,1179682,20000
2021/08/05,NM,213247,4417
2021/08/05,WY,66200,786
2021/08/05,AR,397238,6247
2021/08/05,DE,112070,1833
2021/08/05,FL,2721948,41442
2021/08/05,NV,362275,5979
2021/08/05,KS,338438,5286
2021/08/05,MA,725189,18093
2021/08/05,MT,117610,1720
2021/08/05,OK,493983,7560
2021/08/05,CT,357345,8296
2021/08/05,NJ,1045168,26629
2021/08/05,OR,225919,2885
2021/08/05,ND,112169,1542
2021/08/05,LA,567787,11162
2021/08/05,MI,1020141,21224
